"ID","Forest","NonForest"
86336,44.91,36.09
86337,51.66,29.34
86338,57.87,23.13
86339,25.65,55.35
86340,40.05,40.95
86341,29.79,51.21
86342,18.36,62.64
86343,36.63,44.37
86344,47.7,33.3
86345,52.2,28.8
86346,49.32,31.68
86347,19.26,61.74
86348,57.15,23.85
86349,59.22,21.78
86350,59.04,21.96
86351,41.4,39.6
86352,39.78,41.22
86353,43.02,37.98
86354,50.58,30.42
86355,66.69,14.31
86356,66.6,14.4
86357,43.74,37.26
86358,40.86,40.14
86359,58.77,22.23
86360,64.98,16.02
86361,60.12,20.88
86362,62.55,18.45
86363,53.01,27.99
86364,29.88,51.12
86365,76.32,4.67999999999998
86366,77.04,3.96000000000001
86367,78.84,2.16000000000001
86368,77.58,3.41999999999999
86369,78.84,2.16
86370,79.29,1.71000000000001
86371,49.59,31.41
86372,79.47,1.53000000000002
86373,58.23,22.77
86374,27.81,53.19
86375,53.37,27.63
86376,43.2,37.8
86377,33.21,47.79
86378,10.35,70.65
86379,0.9,80.1
86380,36.36,44.64
86381,55.98,25.02
86382,79.74,1.25999999999999
86383,35.1,45.9
86384,23.22,57.78
86385,52.83,28.17
86386,39.87,41.13
86387,40.32,40.68
86388,28.98,52.02
86389,9.36,71.64
86390,79.92,1.08
86391,47.43,33.57
86392,19.53,61.47
86393,72.99,8.01000000000001
86394,79.83,1.17
86395,74.88,6.11999999999999
86396,62.37,18.63
86397,18.81,62.19
86398,64.71,16.29
86399,53.28,27.72
86400,18.18,62.82
86401,4.14,76.86
86402,22.23,58.77
86403,30.15,50.85
86404,45.18,35.82
86405,66.24,14.76
86406,39.15,41.85
86407,28.35,52.65
86408,10.8,70.2
86409,53.28,27.72
86410,31.86,49.14
86411,68.4,12.6
86412,65.25,15.75
86413,32.67,48.33
86414,64.53,16.47
86415,57.96,23.04
86416,69.48,11.52
86417,58.86,22.14
86418,43.47,37.53
86419,35.73,45.27
86420,13.95,67.05
86421,20.61,60.39
86422,30.6,50.4
86423,44.19,36.81
86424,70.74,10.26
86425,54.54,26.46
86426,44.91,36.09
86427,12.69,68.31
86428,79.38,1.62
86429,72,9
86430,68.94,12.06
86431,46.89,34.11
86432,20.7,60.3
86433,43.74,37.26
86434,78.39,2.61
86435,42.57,38.43
86436,15.84,65.16
86437,24.3,56.7
86438,21.69,59.31
86439,71.73,9.27
86440,61.38,19.62
86441,41.22,39.78
86442,26.55,54.45
86443,9,72
86444,61.92,19.08
86445,44.28,36.72
86446,25.56,55.44
86447,12.06,68.94
86448,27.72,53.28
86449,27.45,53.55
86450,31.68,49.32
86451,28.35,52.65
86452,37.35,43.65
86453,65.97,15.03
86454,55.98,25.02
86455,50.94,30.06
86456,59.31,21.69
86457,30.96,50.04
86458,59.85,21.15
86459,79.92,1.08
86460,80.64,0.359999999999999
86461,70.74,10.26
86462,72,9
86463,80.64,0.359999999999999
86464,80.19,0.810000000000002
86465,75.24,5.75999999999999
86466,71.01,9.98999999999999
86467,8.46,72.54
86468,45.99,35.01
86469,74.52,6.47999999999999
86470,67.23,13.77
86471,73.26,7.74000000000001
86472,80.01,0.990000000000009
86473,60.03,20.97
86474,53.37,27.63
86475,79.92,1.08
86476,80.46,0.539999999999992
86477,80.19,0.810000000000002
86478,79.65,1.35000000000001
86479,79.74,1.25999999999999
86480,79.2,1.8
86481,80.19,0.810000000000002
86482,79.65,1.34999999999999
86483,76.5,4.5
86484,80.46,0.540000000000006
86485,80.55,0.450000000000003
86486,80.37,0.63000000000001
86487,79.56,1.43999999999998
86488,80.01,0.989999999999995
86489,80.1,0.900000000000006
86490,80.46,0.540000000000006
86491,80.19,0.810000000000002
86492,79.83,1.17
86493,76.86,4.14000000000001
86494,80.1,0.900000000000006
86495,80.73,0.27000000000001
86496,80.19,0.810000000000002
86497,79.92,1.08
86498,79.65,1.34999999999999
86499,79.02,1.98
86500,75.24,5.76000000000001
86501,78.21,2.79000000000001
86502,79.47,1.53
86503,80.1,0.900000000000006
86504,60.12,20.88
86505,80.28,0.719999999999999
86506,79.92,1.08
86507,75.69,5.31
86508,36.36,44.64
86509,76.77,4.23000000000002
86510,79.29,1.71000000000001
86511,80.28,0.719999999999999
86512,79.56,1.44
86513,80.55,0.450000000000003
86514,80.28,0.719999999999999
86515,80.37,0.629999999999995
86516,79.38,1.62
86517,79.74,1.25999999999999
86518,79.65,1.34999999999999
86519,79.65,1.34999999999999
86520,78.75,2.25
86521,77.31,3.69000000000001
86522,78.75,2.25
86523,65.7,15.3
86524,25.56,55.44
86525,29.34,51.66
86526,17.19,63.81
86527,20.7,60.3
86528,39.24,41.76
86529,68.31,12.69
86530,78.57,2.43000000000001
86531,78.75,2.25
86532,79.65,1.34999999999999
86533,34.2,46.8
86534,60.84,20.16
86535,76.14,4.85999999999999
86536,80.37,0.629999999999995
86537,78.93,2.07000000000001
86538,78.66,2.33999999999999
86539,79.02,1.98
86540,79.56,1.44
86541,77.58,3.42
86542,67.86,13.14
86543,79.74,1.26000000000002
86544,60.39,20.61
86545,60.75,20.25
86546,28.08,52.92
86547,8.64,72.36
86548,5.4,75.6
86549,9,72
86550,0,81
86551,7.92,73.08
86552,46.53,34.47
86553,37.53,43.47
86554,46.17,34.83
86555,45.09,35.91
86556,58.95,22.05
86557,18.36,62.64
86634,26.82,54.18
86635,26.1,54.9
86636,50.85,30.15
86637,32.04,48.96
86638,40.59,40.41
86639,54.99,26.01
86640,24.75,56.25
86641,13.86,67.14
86642,58.95,22.05
86643,36.9,44.1
86644,38.79,42.21
86645,26.64,54.36
86646,59.67,21.33
86647,67.86,13.14
86648,54.54,26.46
86649,72.99,8.01000000000001
86650,50.67,30.33
86651,18.18,62.82
86652,32.58,48.42
86653,52.65,28.35
86654,50.67,30.33
86655,39.96,41.04
86656,3.96,77.04
86657,50.76,30.24
86658,47.16,33.84
86659,26.64,54.36
86660,28.62,52.38
86661,20.61,60.39
86662,68.49,12.51
86663,34.56,46.44
86664,20.61,60.39
86665,25.38,55.62
86666,17.64,63.36
86667,40.23,40.77
86668,35.1,45.9
86669,20.52,60.48
86670,21.96,59.04
86671,22.86,58.14
86672,66.69,14.31
86673,12.42,68.58
86674,28.08,52.92
86675,20.25,60.75
86676,23.4,57.6
86677,10.08,70.92
86678,35.46,45.54
86679,54.18,26.82
86680,18.63,62.37
86681,45,36
86682,41.31,39.69
86683,35.19,45.81
86684,39.51,41.49
86685,41.58,39.42
86686,16.29,64.71
86687,61.83,19.17
86688,39.51,41.49
86689,36.45,44.55
86690,14.58,66.42
86691,27.09,53.91
86692,24.93,56.07
86693,34.11,46.89
86694,12.78,68.22
86695,33.48,47.52
86696,51.57,29.43
86697,62.01,18.99
86698,64.8,16.2
86699,6.57,74.43
86700,44.46,36.54
86701,34.56,46.44
86702,38.43,42.57
86703,48.24,32.76
86704,27.36,53.64
86705,45.9,35.1
86706,46.26,34.74
86707,37.17,43.83
86708,33.84,47.16
86709,49.41,31.59
86710,48.33,32.67
86711,33.57,47.43
86712,38.16,42.84
86713,29.16,51.84
86714,44.73,36.27
86715,51.21,29.79
86716,19.98,61.02
86717,32.13,48.87
86718,54.81,26.19
86719,35.64,45.36
86720,25.29,55.71
86721,16.74,64.26
86722,13.5,67.5
86723,13.14,67.86
86724,15.39,65.61
86725,32.85,48.15
86726,5.22,75.78
86727,32.13,48.87
86728,17.64,63.36
86729,30.6,50.4
86730,17.1,63.9
86731,23.67,57.33
86732,5.76,75.24
86733,15.93,65.07
86734,38.61,42.39
86735,15.75,65.25
86736,12.96,68.04
86737,18.45,62.55
86738,34.11,46.89
86739,80.37,0.629999999999995
86740,30.06,50.94
86741,12.42,68.58
86742,44.37,36.63
86743,29.79,51.21
86744,27,54
86745,39.69,41.31
86746,56.07,24.93
86747,44.46,36.54
86748,6.93,74.07
86749,49.32,31.68
86750,49.41,31.59
86751,24.48,56.52
86752,40.14,40.86
86753,14.22,66.78
86754,19.98,61.02
86755,57.69,23.31
86756,43.65,37.35
86757,46.26,34.74
86758,60.66,20.34
86759,29.07,51.93
86760,37.8,43.2
86761,47.52,33.48
86762,42.66,38.34
86763,59.4,21.6
86764,47.61,33.39
86765,58.5,22.5
86766,25.02,55.98
86767,27.63,53.37
86768,42.12,38.88
86769,49.14,31.86
86770,28.62,52.38
86771,42.84,38.16
86772,35.37,45.63
86773,48.87,32.13
86774,71.55,9.44999999999999
86775,53.19,27.81
86776,25.38,55.62
86777,46.53,34.47
86778,72.54,8.46000000000001
86779,48.87,32.13
86780,41.31,39.69
86781,41.94,39.06
86782,6.39,74.61
86783,23.4,57.6
86784,59.31,21.69
86785,50.85,30.15
86786,58.14,22.86
86787,50.49,30.51
86788,48.33,32.67
86789,54.27,26.73
86790,62.64,18.36
86791,65.07,15.93
86792,50.49,30.51
86793,51.21,29.79
86794,38.16,42.84
86795,36.72,44.28
86796,57.78,23.22
86797,59.31,21.69
86798,64.35,16.65
86799,71.37,9.63000000000001
86800,39.69,41.31
86801,47.52,33.48
86802,56.34,24.66
86803,56.52,24.48
86804,45.36,35.64
86805,57.06,23.94
86806,61.74,19.26
86807,73.62,7.38
86808,31.59,49.41
86809,69.84,11.16
86810,49.59,31.41
86811,60.03,20.97
86812,31.86,49.14
86813,46.98,34.02
86814,25.83,55.17
86815,70.65,10.35
86816,41.4,39.6
86817,76.23,4.77
86818,59.85,21.15
86819,41.4,39.6
86820,40.95,40.05
86821,61.65,19.35
86822,64.44,16.56
86823,47.52,33.48
86824,62.37,18.63
86825,37.71,43.29
86826,54.9,26.1
86827,45.09,35.91
86828,67.5,13.5
86829,50.76,30.24
86830,53.37,27.63
86831,43.29,37.71
86832,38.79,42.21
86833,45,36
86834,29.16,51.84
86835,63.63,17.37
86836,53.19,27.81
86837,8.55,72.45
86838,36.54,44.46
86839,50.4,30.6
86840,67.68,13.32
86841,71.91,9.09
86842,11.43,69.57
86843,45.45,35.55
86844,56.79,24.21
86845,69.75,11.25
86846,70.38,10.62
86847,79.2,1.80000000000001
86848,43.83,37.17
86849,60.75,20.25
86850,55.53,25.47
86851,59.04,21.96
86852,54.09,26.91
86853,45.09,35.91
86854,61.74,19.26
86855,48.96,32.04
86856,19.35,61.65
86857,14.58,66.42
86858,30.96,50.04
86859,30.6,50.4
86860,41.67,39.33
86861,58.05,22.95
86862,47.07,33.93
86863,55.62,25.38
86864,36.63,44.37
86865,51.39,29.61
86866,51.12,29.88
86867,48.33,32.67
86868,13.86,67.14
86869,8.64,72.36
86870,14.13,66.87
86871,9.72,71.28
86872,50.04,30.96
86873,27,54
86874,54.27,26.73
86875,37.89,43.11
86876,26.73,54.27
86877,61.56,19.44
86878,65.16,15.84
86879,66.69,14.31
86880,73.35,7.64999999999999
86881,47.7,33.3
86882,29.16,51.84
86883,13.41,67.59
86884,35.37,45.63
86885,23.04,57.96
86886,47.79,33.21
86887,48.6,32.4
86888,52.02,28.98
86889,43.38,37.62
86890,36.63,44.37
86891,39.06,41.94
86892,53.64,27.36
86893,46.08,34.92
86894,46.26,34.74
86895,46.62,34.38
86896,20.43,60.57
86897,37.08,43.92
86898,19.98,61.02
86899,32.13,48.87
86900,48.24,32.76
86901,36,45
86902,33.75,47.25
86903,29.97,51.03
86904,67.32,13.68
86905,28.62,52.38
86906,30.15,50.85
86907,28.26,52.74
86908,23.13,57.87
86909,49.77,31.23
86910,33.84,47.16
86911,37.26,43.74
86912,17.1,63.9
86913,45.63,35.37
86914,35.46,45.54
86915,14.49,66.51
86916,28.17,52.83
86917,17.19,63.81
86918,19.62,61.38
86919,25.56,55.44
86920,40.77,40.23
86921,40.68,40.32
86922,37.62,43.38
86923,46.26,34.74
86924,32.49,48.51
86925,33.93,47.07
86926,48.51,32.49
86927,31.59,49.41
86928,55.26,25.74
86929,37.17,43.83
86930,42.03,38.97
86931,44.19,36.81
86932,57.24,23.76
86933,57.78,23.22
86934,39.78,41.22
86935,26.64,54.36
86936,71.64,9.36
86937,48.24,32.76
86938,71.73,9.27000000000001
86939,45.99,35.01
86940,36.54,44.46
86941,39.33,41.67
86942,27.81,53.19
86943,16.38,64.62
86944,29.97,51.03
86945,58.32,22.68
86946,69.57,11.43
86947,75.15,5.84999999999999
86948,54.36,26.64
86949,37.44,43.56
86950,49.05,31.95
86951,17.28,63.72
86952,30.15,50.85
86953,15.39,65.61
86954,2.07,78.93
86955,15.57,65.43
86956,37.08,43.92
86957,46.26,34.74
86958,18.99,62.01
86959,1.17,79.83
86960,1.62,79.38
86961,14.31,66.69
86962,22.86,58.14
86963,15.03,65.97
86964,3.15,77.85
86965,52.29,28.71
86966,34.29,46.71
86967,56.16,24.84
86968,22.41,58.59
86969,50.85,30.15
86970,42.48,38.52
86971,71.28,9.72
86972,73.35,7.65000000000001
86973,62.91,18.09
86974,25.56,55.44
86975,32.04,48.96
86976,64.35,16.65
86977,38.34,42.66
86978,46.08,34.92
86979,15.93,65.07
86980,54.09,26.91
86981,46.35,34.65
86982,74.34,6.66
86983,74.52,6.48
86984,58.95,22.05
86985,32.58,48.42
86986,39.42,41.58
86987,62.82,18.18
86988,77.76,3.23999999999999
86989,78.75,2.25000000000001
86990,78.3,2.7
86991,78.03,2.97000000000001
86992,79.65,1.35000000000001
86993,79.2,1.8
86994,50.49,30.51
86995,79.74,1.26000000000001
86996,39.6,41.4
86997,58.23,22.77
86998,78.84,2.16
86999,80.55,0.450000000000003
87000,61.92,19.08
87001,75.33,5.67
87002,79.83,1.17
87003,80.1,0.900000000000006
87004,80.19,0.809999999999988
87005,55.8,25.2
87006,4.05,76.95
87007,16.47,64.53
87008,40.95,40.05
87009,18,63
87010,41.85,39.15
87011,50.13,30.87
87012,30.06,50.94
87013,22.59,58.41
87014,39.69,41.31
87015,40.95,40.05
87016,48.06,32.94
87017,76.86,4.14000000000001
87018,80.01,0.990000000000009
87019,28.71,52.29
87020,1.8,79.2
87021,54.72,26.28
87022,70.2,10.8
87023,34.02,46.98
87024,11.88,69.12
87025,56.61,24.39
87026,77.85,3.15000000000001
87027,40.05,40.95
87028,16.11,64.89
87029,32.31,48.69
87030,43.47,37.53
87031,47.7,33.3
87032,27,54
87033,41.49,39.51
87034,31.05,49.95
87035,50.4,30.6
87036,24.03,56.97
87037,29.07,51.93
87038,36.27,44.73
87039,33.84,47.16
87040,51.03,29.97
87041,20.25,60.75
87042,33.93,47.07
87043,1.08,79.92
87044,45.63,35.37
87045,29.16,51.84
87046,39.78,41.22
87047,31.05,49.95
87048,12.24,68.76
87049,80.46,0.539999999999992
87050,53.64,27.36
87051,17.46,63.54
87052,44.1,36.9
87053,61.65,19.35
87054,58.95,22.05
87055,74.7,6.3
87056,57.33,23.67
87057,39.51,41.49
87058,28.8,52.2
87059,27.09,53.91
87060,32.04,48.96
87061,31.5,49.5
87062,31.41,49.59
87063,39.69,41.31
87064,20.07,60.93
87065,25.92,55.08
87066,23.13,57.87
87067,65.34,15.66
87068,60.84,20.16
87069,70.38,10.62
87070,70.83,10.17
87071,56.16,24.84
87072,42.03,38.97
87073,40.68,40.32
87074,52.29,28.71
87075,6.03,74.97
87076,44.64,36.36
87077,17.91,63.09
87078,21.33,59.67
87079,75.6,5.40000000000001
87080,70.56,10.44
87081,79.02,1.98
87082,78.48,2.52
87083,79.56,1.44
87084,32.4,48.6
87085,43.92,37.08
87086,51.03,29.97
87087,66.33,14.67
87088,63.45,17.55
87089,72.81,8.19
87090,53.73,27.27
87091,23.76,57.24
87092,76.59,4.41
87093,80.46,0.540000000000006
87094,70.29,10.71
87095,66.24,14.76
87096,79.74,1.25999999999999
87097,80.82,0.180000000000007
87098,80.55,0.449999999999989
87099,80.64,0.359999999999999
87100,80.64,0.360000000000014
87101,80.37,0.629999999999995
87102,79.65,1.34999999999999
87103,79.92,1.08000000000001
87104,80.64,0.359999999999999
87105,70.74,10.26
87106,79.11,1.89000000000001
87107,79.83,1.17000000000002
87108,80.55,0.450000000000003
87109,80.37,0.629999999999995
87110,80.01,0.990000000000009
87111,80.46,0.540000000000006
87112,79.65,1.34999999999999
87113,80.37,0.629999999999995
87114,79.74,1.25999999999999
87115,80.01,0.990000000000009
87116,80.01,0.989999999999995
87117,79.29,1.70999999999999
87118,80.1,0.900000000000006
87119,79.2,1.80000000000001
87120,79.65,1.35000000000001
87121,79.92,1.08
87122,80.37,0.629999999999995
87123,79.92,1.08000000000001
87124,80.37,0.629999999999995
87125,79.65,1.34999999999999
87126,79.65,1.34999999999999
87127,79.92,1.08000000000001
87128,80.01,0.990000000000009
87129,79.74,1.26000000000001
87130,80.01,0.989999999999995
87131,79.74,1.25999999999999
87132,80.28,0.719999999999985
87133,71.19,9.81
87134,80.19,0.810000000000002
87135,80.19,0.810000000000002
87136,80.19,0.810000000000002
87137,57.15,23.85
87138,79.65,1.34999999999999
87139,52.83,28.17
87140,48.87,32.13
87141,77.22,3.78
87142,79.74,1.25999999999999
87143,80.46,0.539999999999992
87144,73.98,7.02
87145,36.81,44.19
87146,46.35,34.65
87147,6.93,74.07
87148,24.03,56.97
87149,59.76,21.24
87150,53.64,27.36
87151,69.12,11.88
87152,70.11,10.89
87153,80.28,0.719999999999999
87154,79.83,1.17
87155,80.01,0.989999999999995
87156,39.69,41.31
87157,76.32,4.67999999999999
87158,79.74,1.25999999999999
87159,80.1,0.900000000000006
87160,79.83,1.16999999999999
87161,78.93,2.06999999999999
87162,79.65,1.34999999999999
87163,79.38,1.62
87164,78.93,2.06999999999999
87165,80.19,0.810000000000002
87166,79.65,1.35000000000001
87167,58.23,22.77
87168,4.77,76.23
87169,6.21,74.79
87170,0,81
87171,16.47,64.53
87172,48.24,32.76
87173,35.37,45.63
87174,31.14,49.86
87175,5.58,75.42
87176,67.32,13.68
87177,79.56,1.44
87178,68.22,12.78
87179,67.41,13.59
87180,37.53,43.47
87256,9.99,71.01
87257,60.48,20.52
87258,40.86,40.14
87259,50.49,30.51
87260,20.88,60.12
87261,28.26,52.74
87262,37.53,43.47
87263,42.03,38.97
87264,16.47,64.53
87265,42.84,38.16
87266,36.27,44.73
87267,37.26,43.74
87268,33.66,47.34
87269,20.16,60.84
87270,57.15,23.85
87271,32.31,48.69
87272,33.39,47.61
87273,35.91,45.09
87274,46.44,34.56
87275,52.11,28.89
87276,59.67,21.33
87277,36.18,44.82
87278,31.05,49.95
87279,33.84,47.16
87280,31.05,49.95
87281,56.43,24.57
87282,43.29,37.71
87283,28.17,52.83
87284,11.97,69.03
87285,32.31,48.69
87286,41.67,39.33
87287,39.78,41.22
87288,47.34,33.66
87289,34.56,46.44
87290,25.92,55.08
87291,25.29,55.71
87292,43.74,37.26
87293,32.31,48.69
87294,36.9,44.1
87295,36.99,44.01
87296,29.34,51.66
87297,33.93,47.07
87298,23.13,57.87
87299,28.8,52.2
87300,24.66,56.34
87301,29.07,51.93
87302,43.65,37.35
87303,38.61,42.39
87304,17.91,63.09
87305,49.41,31.59
87306,49.14,31.86
87307,32.22,48.78
87308,30.24,50.76
87309,48.33,32.67
87310,46.35,34.65
87311,61.29,19.71
87312,26.28,54.72
87313,21.33,59.67
87314,19.71,61.29
87315,44.64,36.36
87316,48.33,32.67
87317,56.25,24.75
87318,23.85,57.15
87319,44.73,36.27
87320,25.83,55.17
87321,19.53,61.47
87322,27.99,53.01
87323,33.75,47.25
87324,48.78,32.22
87325,50.58,30.42
87326,62.55,18.45
87327,43.83,37.17
87328,29.07,51.93
87329,31.14,49.86
87330,23.13,57.87
87331,35.46,45.54
87332,51.12,29.88
87333,34.29,46.71
87334,49.14,31.86
87335,14.04,66.96
87336,67.05,13.95
87337,43.38,37.62
87338,45.36,35.64
87339,35.73,45.27
87340,14.04,66.96
87341,46.26,34.74
87342,28.08,52.92
87343,13.86,67.14
87344,32.4,48.6
87345,14.76,66.24
87346,14.04,66.96
87347,41.67,39.33
87348,52.11,28.89
87349,18.27,62.73
87350,21.42,59.58
87351,33.84,47.16
87352,19.44,61.56
87353,34.92,46.08
87354,26.73,54.27
87355,25.38,55.62
87356,0,81
87357,2.52,78.48
87358,20.79,60.21
87359,9.9,71.1
87360,61.11,19.89
87361,12.42,68.58
87362,28.98,52.02
87363,35.01,45.99
87364,42.12,38.88
87365,54.99,26.01
87366,38.52,42.48
87367,33.48,47.52
87368,43.2,37.8
87369,65.79,15.21
87370,36.9,44.1
87371,43.56,37.44
87372,45,36
87373,32.76,48.24
87374,42.12,38.88
87375,44.1,36.9
87376,18,63
87377,32.4,48.6
87378,46.44,34.56
87379,35.37,45.63
87380,32.4,48.6
87381,24.21,56.79
87382,34.74,46.26
87383,48.78,32.22
87384,54.99,26.01
87385,47.88,33.12
87386,58.5,22.5
87387,48.06,32.94
87388,23.76,57.24
87389,47.07,33.93
87390,34.2,46.8
87391,38.61,42.39
87392,21.06,59.94
87393,36.9,44.1
87394,36.63,44.37
87395,48.06,32.94
87396,34.38,46.62
87397,55.26,25.74
87398,79.11,1.89
87399,56.61,24.39
87400,45.18,35.82
87401,46.71,34.29
87402,17.46,63.54
87403,43.56,37.44
87404,52.65,28.35
87405,53.46,27.54
87406,29.79,51.21
87407,53.01,27.99
87408,39.51,41.49
87409,35.73,45.27
87410,38.07,42.93
87411,28.35,52.65
87412,62.46,18.54
87413,56.43,24.57
87414,32.49,48.51
87415,47.97,33.03
87416,72.18,8.81999999999999
87417,30.15,50.85
87418,29.34,51.66
87419,44.1,36.9
87420,47.43,33.57
87421,44.37,36.63
87422,47.97,33.03
87423,57.87,23.13
87424,56.79,24.21
87425,33.39,47.61
87426,68.85,12.15
87427,37.35,43.65
87428,73.8,7.20000000000002
87429,72.18,8.81999999999999
87430,49.95,31.05
87431,53.46,27.54
87432,59.4,21.6
87433,56.34,24.66
87434,51.75,29.25
87435,26.73,54.27
87436,43.29,37.71
87437,51.39,29.61
87438,52.74,28.26
87439,63.9,17.1
87440,67.86,13.14
87441,51.66,29.34
87442,62.37,18.63
87443,32.04,48.96
87444,50.94,30.06
87445,65.43,15.57
87446,73.44,7.56
87447,50.94,30.06
87448,30.51,50.49
87449,38.88,42.12
87450,35.64,45.36
87451,69.3,11.7
87452,76.41,4.58999999999999
87453,79.56,1.44000000000001
87454,78.75,2.25
87455,44.55,36.45
87456,34.47,46.53
87457,72.54,8.45999999999999
87458,76.68,4.32000000000001
87459,56.97,24.03
87460,31.41,49.59
87461,70.2,10.8
87462,63.63,17.37
87463,6.12,74.88
87464,0,81
87465,33.3,47.7
87466,64.17,16.83
87467,58.86,22.14
87468,58.95,22.05
87469,78.3,2.69999999999999
87470,67.95,13.05
87471,44.01,36.99
87472,44.28,36.72
87473,45.18,35.82
87474,22.23,58.77
87475,35.28,45.72
87476,37.89,43.11
87477,46.53,34.47
87478,17.19,63.81
87479,31.23,49.77
87480,45.81,35.19
87481,41.31,39.69
87482,71.28,9.71999999999998
87483,24.75,56.25
87484,41.49,39.51
87485,44.01,36.99
87486,48.06,32.94
87487,47.97,33.03
87488,43.92,37.08
87489,49.23,31.77
87490,32.04,48.96
87491,37.08,43.92
87492,25.56,55.44
87493,28.62,52.38
87494,41.04,39.96
87495,33.39,47.61
87496,69.75,11.25
87497,47.25,33.75
87498,46.35,34.65
87499,41.94,39.06
87500,27,54
87501,50.31,30.69
87502,52.83,28.17
87503,65.25,15.75
87504,64.44,16.56
87505,45.9,35.1
87506,31.41,49.59
87507,21.06,59.94
87508,36.27,44.73
87509,18.99,62.01
87510,47.7,33.3
87511,61.56,19.44
87512,27.63,53.37
87513,60.3,20.7
87514,25.92,55.08
87515,41.58,39.42
87516,23.67,57.33
87517,20.43,60.57
87518,34.38,46.62
87519,32.58,48.42
87520,43.74,37.26
87521,32.58,48.42
87522,40.23,40.77
87523,28.17,52.83
87524,48.33,32.67
87525,54.45,26.55
87526,33.84,47.16
87527,24.12,56.88
87528,36.81,44.19
87529,40.05,40.95
87530,44.55,36.45
87531,23.13,57.87
87532,52.47,28.53
87533,38.97,42.03
87534,34.02,46.98
87535,31.86,49.14
87536,23.04,57.96
87537,20.43,60.57
87538,36.72,44.28
87539,31.77,49.23
87540,28.35,52.65
87541,39.24,41.76
87542,56.61,24.39
87543,26.91,54.09
87544,22.59,58.41
87545,33.75,47.25
87546,44.37,36.63
87547,15.75,65.25
87548,18.81,62.19
87549,45.63,35.37
87550,22.41,58.59
87551,23.4,57.6
87552,16.38,64.62
87553,45.99,35.01
87554,41.76,39.24
87555,79.29,1.71000000000001
87556,29.34,51.66
87557,21.87,59.13
87558,40.95,40.05
87559,18.36,62.64
87560,47.25,33.75
87561,20.88,60.12
87562,43.2,37.8
87563,7.29,73.71
87564,43.74,37.26
87565,16.47,64.53
87566,20.61,60.39
87567,62.37,18.63
87568,74.43,6.56999999999999
87569,70.47,10.53
87570,75.51,5.49000000000001
87571,69.12,11.88
87572,40.95,40.05
87573,46.53,34.47
87574,32.94,48.06
87575,8.19,72.81
87576,25.56,55.44
87577,48.42,32.58
87578,13.68,67.32
87579,29.52,51.48
87580,8.91,72.09
87581,8.73,72.27
87582,15.12,65.88
87583,15.12,65.88
87584,37.44,43.56
87585,45.27,35.73
87586,33.75,47.25
87587,31.14,49.86
87588,18,63
87589,23.13,57.87
87590,19.62,61.38
87591,14.76,66.24
87592,28.35,52.65
87593,32.04,48.96
87594,42.12,38.88
87595,57.15,23.85
87596,40.86,40.14
87597,25.83,55.17
87598,59.31,21.69
87599,40.95,40.05
87600,33.21,47.79
87601,40.5,40.5
87602,48.69,32.31
87603,11.16,69.84
87604,68.4,12.6
87605,69.21,11.79
87606,41.4,39.6
87607,64.17,16.83
87608,67.95,13.05
87609,32.4,48.6
87610,79.2,1.79999999999998
87611,78.03,2.97
87612,76.05,4.95
87613,78.48,2.52
87614,77.85,3.15000000000001
87615,78.48,2.52000000000001
87616,80.19,0.810000000000002
87617,52.2,28.8
87618,22.05,58.95
87619,33.66,47.34
87620,78.57,2.43000000000001
87621,79.11,1.89
87622,80.28,0.720000000000013
87623,80.64,0.359999999999999
87624,78.75,2.25
87625,77.67,3.33
87626,71.1,9.90000000000001
87627,75.87,5.13
87628,24.03,56.97
87629,9.99,71.01
87630,40.77,40.23
87631,80.28,0.719999999999999
87632,40.95,40.05
87633,17.55,63.45
87634,44.1,36.9
87635,35.37,45.63
87636,17.73,63.27
87637,23.94,57.06
87638,49.32,31.68
87639,54.45,26.55
87640,49.41,31.59
87641,42.84,38.16
87642,43.29,37.71
87643,31.32,49.68
87644,53.37,27.63
87645,66.33,14.67
87646,28.98,52.02
87647,51.57,29.43
87648,42.75,38.25
87649,35.82,45.18
87650,34.11,46.89
87651,34.56,46.44
87652,21.69,59.31
87653,32.13,48.87
87654,70.02,10.98
87655,1.08,79.92
87656,49.23,31.77
87657,62.01,18.99
87658,12.87,68.13
87659,36.54,44.46
87660,29.79,51.21
87661,61.02,19.98
87662,30.87,50.13
87663,52.11,28.89
87664,39.33,41.67
87665,17.1,63.9
87666,15.66,65.34
87667,38.88,42.12
87668,23.13,57.87
87669,29.79,51.21
87670,26.1,54.9
87671,25.74,55.26
87672,75.69,5.31
87673,65.7,15.3
87674,34.74,46.26
87675,34.56,46.44
87676,28.89,52.11
87677,48.33,32.67
87678,38.25,42.75
87679,9,72
87680,37.98,43.02
87681,45.81,35.19
87682,19.53,61.47
87683,60.57,20.43
87684,53.01,27.99
87685,28.08,52.92
87686,16.02,64.98
87687,10.26,70.74
87688,48.96,32.04
87689,42.57,38.43
87690,19.53,61.47
87691,41.13,39.87
87692,63.72,17.28
87693,70.38,10.62
87694,48.33,32.67
87695,18,63
87696,35.91,45.09
87697,36.72,44.28
87698,26.73,54.27
87699,34.56,46.44
87700,50.4,30.6
87701,29.79,51.21
87702,44.19,36.81
87703,65.34,15.66
87704,80.46,0.539999999999992
87705,80.19,0.810000000000016
87706,78.12,2.88
87707,62.55,18.45
87708,67.68,13.32
